power, vel
0.68, 241.349
0.68, 248.409
0.68, 240.826
0.68, 245.617
0.68, 248.779
0.68, 232.653
0.68, 247.051
0.68, 250.274
0.68, 246.868
0.68, 250.674
0.68, 245.03
0.68, 251.24
0.68, 255.894
0.68, 247.762
0.68, 248.663
0.68, 242.711
0.68, 262.493
0.68, 239.959
0.68, 247.924
0.7, 246.594
0.7, 242.777
0.7, 248.872
0.7, 253.028
0.7, 249.151
0.7, 254.21
0.7, 256.509
0.7, 251.454
0.7, 255.869
0.7, 256.929
0.7, 251.786
0.7, 257.898
0.7, 254.21
0.7, 260.824
0.7, 256.066
0.7, 255.722
0.7, 254.138
0.7, 253.896
0.7, 254.453
0.7, 256.558
0.7, 257.699
0.7, 263.374
0.7, 253.293
0.7, 258.173
0.7, 255.943
0.7, 255.673
0.7, 256.262
0.7, 256.287
0.7, 251.691
0.7, 260.824
0.7, 250.839
0.7, 255.894
0.7, 258.048
0.7, 256.016
0.7, 253.534
0.7, 253.293
0.7, 262.183
0.7, 248.201
0.7, 253.317
0.7, 252.573
0.7, 254.21
0.7, 255.501
0.7, 256.238
0.7, 254.162
0.7, 271.278
0.7, 261.694
0.7, 257.251
0.7, 258.799
0.7, 251.335
0.7, 254.988
0.7, 254.38
0.72, 253.558
0.72, 260.112
0.72, 254.138
0.72, 254.089
0.72, 261.003
0.72, 265.71
0.72, 258.548
0.72, 261.772
0.72, 265.446
0.72, 261.028
0.72, 263.713
0.72, 266.267
0.72, 264.288
0.72, 266.427
0.72, 277.344
0.72, 270.07
0.72, 267.174
0.72, 268.465
0.72, 266.987
0.72, 264.157
0.72, 256.262
0.72, 265.05
0.72, 267.953
0.72, 259.555
0.72, 271.196
0.72, 256.386
0.72, 260.952
0.72, 265.287
0.72, 257.276
0.72, 268.007
0.72, 266.64
0.72, 269.034
0.72, 257.773
0.72, 268.465
0.72, 260.977
0.72, 261.823
0.72, 267.764
0.72, 277.865
0.72, 262.778
0.72, 269.034
0.72, 264
0.72, 259
0.72, 264.971
0.72, 264.026
0.72, 259.884
0.72, 259.479
0.72, 265.975
0.72, 272.861
0.72, 267.041
0.72, 266.241
0.72, 267.174
0.74, 252
0.74, 277.373
0.74, 271.361
0.74, 259
0.74, 270.948
0.74, 270.535
0.74, 264.76
0.74, 273.588
0.74, 267.067
0.74, 259.429
0.74, 270.893
0.74, 265.896
0.74, 270.508
0.74, 269.633
0.74, 272.916
0.74, 265.076
0.74, 272.109
0.74, 273.224
0.74, 264.839
0.74, 276.912
0.74, 278.998
0.74, 275.653
0.74, 269.878
0.74, 276.539
0.74, 272.916
0.74, 267.308
0.74, 274.801
0.74, 270.508
0.74, 271.389
0.74, 271.416
0.74, 279.261
0.74, 279.174
0.74, 273.476
0.74, 276.396
0.74, 265.975
0.74, 274.151
0.74, 274.772
0.74, 268.655
0.74, 271.721
0.74, 271.085
0.74, 271.003
0.74, 266.56
0.74, 277.923
0.74, 267.764
0.74, 287.635
0.74, 273.645
0.74, 271.444
0.74, 268.222
0.74, 269.633
0.74, 271.915
0.74, 270.343
0.76, 276.31
0.76, 267.121
0.76, 269.878
0.76, 280.85
0.76, 274.603
0.76, 279.32
0.76, 276.683
0.76, 278.649
0.76, 273.729
0.76, 282.306
0.76, 275.027
0.76, 277.46
0.76, 272.972
0.76, 271.03
0.76, 279.994
0.76, 279.378
0.76, 280.761
0.76, 276.912
0.76, 271.748
0.76, 277.056
0.76, 280.436
0.76, 279.936
0.76, 280.525
0.76, 282.875
0.76, 278.561
0.76, 293.621
0.76, 277.894
0.76, 278.911
0.76, 280.141
0.76, 273.757
0.76, 287.078
0.76, 280.436
0.76, 272.693
0.76, 274.772
0.76, 281.799
0.76, 284.051
0.76, 281.65
0.76, 281.65
0.76, 275.454
0.76, 282.008
0.76, 273.617
0.76, 275.169
0.76, 281.829
0.76, 277.518
0.76, 271.251
0.76, 280.702
0.76, 283.899
0.76, 277.085
0.76, 281.978
0.76, 278.823
0.76, 282.516
0.78, 278.038
0.78, 278.59
0.78, 279.994
0.78, 279.349
0.78, 284.384
0.78, 287.14
0.78, 306.197
0.78, 275.567
0.78, 284.172
0.78, 287.79
0.78, 290.107
0.78, 284.9
0.78, 290.708
0.78, 278.096
0.78, 294.269
0.78, 296.659
0.78, 282.636
0.78, 283.206
0.78, 295.738
0.78, 292.141
0.78, 284.081
0.78, 288.319
0.78, 287.325
0.78, 285.571
0.78, 295.083
0.78, 289.383
0.78, 286.584
0.78, 284.9
0.78, 286.062
0.78, 287.418
0.78, 293.137
0.78, 280.554
0.78, 288.351
0.78, 287.853
0.78, 290.677
0.78, 283.628
0.78, 280.554
0.78, 283.386
0.78, 281.77
0.78, 287.263
0.78, 287.171
0.78, 292.109
0.78, 289.635
0.78, 285.51
0.78, 285.755
0.78, 280.436
0.78, 283.026
0.78, 283.116
0.78, 286.123
0.78, 288.226
0.78, 289.824
0.8, 292.045
0.8, 283.236
0.8, 293.072
0.8, 299.021
0.8, 297.519
0.8, 304.762
0.8, 295.639
0.8, 312.805
0.8, 289.824
0.8, 291.758
0.8, 294.172
0.8, 293.589
0.8, 294.627
0.8, 295.247
0.8, 286.184
0.8, 291.375
0.8, 302.001
0.8, 290.867
0.8, 290.17
0.8, 296.033
0.8, 298.452
0.8, 292.526
0.8, 304.032
0.8, 290.518
0.8, 300.064
0.8, 288.226
0.8, 280.024
0.8, 292.269
0.8, 301.455
0.8, 294.464
0.8, 304.484
0.8, 297.785
0.8, 293.169
0.8, 293.815
0.8, 295.41
0.8, 302.858
0.8, 298.719
0.8, 292.462
0.8, 300.064
0.8, 302.412
0.8, 288.788
0.8, 294.953
0.8, 290.202
0.8, 292.077
0.8, 293.75
0.8, 295.836
0.8, 296.132
0.8, 294.432
0.8, 292.045
0.8, 301.489
0.8, 298.92
0.82, 301.489
0.82, 292.622
0.82, 296.527
0.82, 300.368
0.82, 296.362
0.82, 305.986
0.82, 299.963
0.82, 309.609
0.82, 304.449
0.82, 311.672
0.82, 310.982
0.82, 302.721
0.82, 306.337
0.82, 309.789
0.82, 308.392
0.82, 299.525
0.82, 307.326
0.82, 297.785
0.82, 305.215
0.82, 312.659
0.82, 305.111
0.82, 300.978
0.82, 305.006
0.82, 313.136
0.82, 298.085
0.82, 314.28
0.82, 301.284
0.82, 300.673
0.82, 310.041
0.82, 311.308
0.82, 308.178
0.82, 303.41
0.82, 309.933
0.82, 303.479
0.82, 301.796
0.82, 305.146
0.82, 316.068
0.82, 304.762
0.82, 310.583
0.82, 304.936
0.82, 308.143
0.82, 302.858
0.82, 302.138
0.82, 315.619
0.82, 301.83
0.82, 304.484
0.82, 314.577
0.82, 291.854
0.82, 302.652
0.82, 304.971
0.82, 297.32
0.84, 303.237
0.84, 305.39
0.84, 304.032
0.84, 312.989
0.84, 309.609
0.84, 312.293
0.84, 313.136
0.84, 310.583
0.84, 310.764
0.84, 310.655
0.84, 307.468
0.84, 313.578
0.84, 308.428
0.84, 311.163
0.84, 316.97
0.84, 306.901
0.84, 314.688
0.84, 314.874
0.84, 311.927
0.84, 306.091
0.84, 303.617
0.84, 314.614
0.84, 303.824
0.84, 314.169
0.84, 313.099
0.84, 312.512
0.84, 311.199
0.84, 314.651
0.84, 312.329
0.84, 307.787
0.84, 308.713
0.84, 309.071
0.84, 315.134
0.84, 313.099
0.84, 314.502
0.84, 317.498
0.84, 305.951
0.84, 312.512
0.84, 309.035
0.84, 308.535
0.84, 307.468
0.84, 302.686
0.84, 314.502
0.84, 312.219
0.84, 306.513
0.84, 312.037
0.84, 312.512
0.84, 316.744
0.84, 300.808
0.84, 311.054
0.84, 303.341
0.86, 319.974
0.86, 310.33
0.86, 315.956
0.86, 322.49
0.86, 313.725
0.86, 319.629
0.86, 318.18
0.86, 314.985
0.86, 326.958
0.86, 311.672
0.86, 321.363
0.86, 318.941
0.86, 315.918
0.86, 319.898
0.86, 320.899
0.86, 323.507
0.86, 320.128
0.86, 313.026
0.86, 316.293
0.86, 343.421
0.86, 324.215
0.86, 320.706
0.86, 318.598
0.86, 317.612
0.86, 329.259
0.86, 311.672
0.86, 317.498
0.86, 325.561
0.86, 332.253
0.86, 323.389
0.86, 321.867
0.86, 317.196
0.86, 324.728
0.86, 328.569
0.86, 318.674
0.86, 315.582
0.86, 318.332
0.86, 324.215
0.86, 325.919
0.86, 322.88
0.86, 317.045
0.86, 327.359
0.86, 317.877
0.86, 322.724
0.86, 312.659
0.86, 321.208
0.86, 324.057
0.86, 323.821
0.86, 327.842
0.86, 317.423
0.86, 325.561
0.88, 316.031
0.88, 320.09
0.88, 319.668
0.88, 321.401
0.88, 333.918
0.88, 312.732
0.88, 329.992
0.88, 334.924
0.88, 327.078
0.88, 328.691
0.88, 331.84
0.88, 332.502
0.88, 329.829
0.88, 330.36
0.88, 329.625
0.88, 340.701
0.88, 325.561
0.88, 335.303
0.88, 322.451
0.88, 322.841
0.88, 325.759
0.88, 331.675
0.88, 327.842
0.88, 347.448
0.88, 336.828
0.88, 330.237
0.88, 324.136
0.88, 333.625
0.88, 334.127
0.88, 332.544
0.88, 326.998
0.88, 330.893
0.88, 325.998
0.88, 324.057
0.88, 332.129
0.88, 331.634
0.88, 331.881
0.88, 328.003
0.88, 333.084
0.88, 319.629
0.88, 326.517
0.88, 323.232
0.88, 331.345
0.88, 325.045
0.88, 322.88
0.88, 337.595
0.88, 330.729
0.88, 328.691
0.88, 321.518
0.88, 328.124
0.88, 328.367
0.9, 317.196
0.9, 334.42
0.9, 338.324
0.9, 334.798
0.9, 337.767
0.9, 339.659
0.9, 327.158
0.9, 335.81
0.9, 328.853
0.9, 337.467
0.9, 338.238
0.9, 334.798
0.9, 344.531
0.9, 329.34
0.9, 341.137
0.9, 339.746
0.9, 340.223
0.9, 332.544
0.9, 340.701
0.9, 340.44
0.9, 334.42
0.9, 347.63
0.9, 341.18
0.9, 345.513
0.9, 338.495
0.9, 330.401
0.9, 352.082
0.9, 336.573
0.9, 337.681
0.9, 346.726
0.9, 335.135
0.9, 336.276
0.9, 348.675
0.9, 332.544
0.9, 335.43
0.9, 359.195
0.9, 339.141
0.9, 348.584
0.9, 332.585
0.9, 339.659
0.9, 337.724
0.9, 341.88
0.9, 335.472
0.9, 340.006
0.9, 339.659
0.9, 336.956
0.9, 328.003
0.9, 337.681
0.9, 339.53
0.9, 347.222
0.9, 337.297
0.92, 340.701
0.92, 333.876
0.92, 333.625
0.92, 354.704
0.92, 343.112
0.92, 341.093
0.92, 344.664
0.92, 342.319
0.92, 348.402
0.92, 339.919
0.92, 349.819
0.92, 356.792
0.92, 345.826
0.92, 341.661
0.92, 342.319
0.92, 346.096
0.92, 352.268
0.92, 340.919
0.92, 346.275
0.92, 346.006
0.92, 340.397
0.92, 344.397
0.92, 341.093
0.92, 338.839
0.92, 357.798
0.92, 342.583
0.92, 348.447
0.92, 344.976
0.92, 351.293
0.92, 344.353
0.92, 352.547
0.92, 338.581
0.92, 348.994
0.92, 349.269
0.92, 339.012
0.92, 339.833
0.92, 335.219
0.92, 340.745
0.92, 362.024
0.92, 345.781
0.92, 352.687
0.92, 344.264
0.92, 349.04
0.92, 343.864
0.92, 340.006
0.92, 340.701
0.92, 345.557
0.92, 344.353
0.92, 341.355
0.92, 350.37
0.92, 335.81
0.94, 344.175
0.94, 337.254
0.94, 344.219
0.94, 351.849
0.94, 361.582
0.94, 356.459
0.94, 350.646
0.94, 342.583
0.94, 353.857
0.94, 348.447
0.94, 357.894
0.94, 350.094
0.94, 339.746
0.94, 354.988
0.94, 351.617
0.94, 354.28
0.94, 357.51
0.94, 352.547
0.94, 348.857
0.94, 349.91
0.94, 358.23
0.94, 351.849
0.94, 355.698
0.94, 353.014
0.94, 353.388
0.94, 357.414
0.94, 348.584
0.94, 349.36
0.94, 346.365
0.94, 354.846
0.94, 351.617
0.94, 347.313
0.94, 359.728
0.94, 351.478
0.94, 355.84
0.94, 342.936
0.94, 343.466
0.94, 361.827
0.94, 353.294
0.94, 352.082
0.94, 350.554
0.94, 354.469
0.94, 355.129
0.94, 350.508
0.94, 349.177
0.94, 343.953
0.94, 367.512
0.94, 352.874
0.94, 347.766
0.94, 349.635
0.94, 350.37
0.96, 356.03
0.96, 347.041
0.96, 362.27
0.96, 359.777
0.96, 361.288
0.96, 366.149
0.96, 356.745
0.96, 362.516
0.96, 352.64
0.96, 361.582
0.96, 359.099
0.96, 365.047
0.96, 361.043
0.96, 366.855
0.96, 355.271
0.96, 360.068
0.96, 362.417
0.96, 361.337
0.96, 356.984
0.96, 365.047
0.96, 377.127
0.96, 356.649
0.96, 358.905
0.96, 361.533
0.96, 360.263
0.96, 363.702
0.96, 356.792
0.96, 358.954
0.96, 369.703
0.96, 362.024
0.96, 362.024
0.96, 360.409
0.96, 358.905
0.96, 359.486
0.96, 353.857
0.96, 358.327
0.96, 359.195
0.96, 373.797
0.96, 349.91
0.96, 356.984
0.96, 357.654
0.96, 365.647
0.96, 354.704
0.96, 361.827
0.96, 362.417
0.96, 365.397
0.96, 363.802
0.96, 359.147
0.96, 359.389
0.96, 358.086
0.96, 363.108
0.98, 351.571
0.98, 362.073
0.98, 368.579
0.98, 356.745
0.98, 383.142
0.98, 379.813
0.98, 375.481
0.98, 383.252
0.98, 378.036
0.98, 383.638
0.98, 366.956
0.98, 388.784
0.98, 386.698
0.98, 373.902
0.98, 384.246
0.98, 381.661
0.98, 381.007
0.98, 379.543
0.98, 377.554
0.98, 387.484
0.98, 384.412
0.98, 382.922
0.98, 394.302
0.98, 387.034
0.98, 384.8
0.98, 377.021
0.98, 362.861
0.98, 393.662
0.98, 379.651
0.98, 389.693
0.98, 385.412
0.98, 383.252
0.98, 389.124
0.98, 384.578
0.98, 375.693
0.98, 388.331
0.98, 380.3
0.98, 383.472
0.98, 385.691
0.98, 380.518
0.98, 378.412
0.98, 370.525
0.98, 375.958
0.98, 387.879
0.98, 382.427
0.98, 378.842
0.98, 391.926
0.98, 378.842
0.98, 379.705
0.98, 376.435
0.98, 391.869
